email,partner_name,event_type,literary,palce,city,type,title,body,start_date,start_time,end_date,end_time,,speaker,docs
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,دراسات,الرياض,الرياض,فعالية,اضاءات على لغة الإشارة السعودية,في هذه الأمسية يقدم أ. أحمد الفهيد اضاءات على لغة الإشارة السعودية,9/15/2023,8:00 PM,9/15/2023,10:00 PM,,أحمد الفهيد,https://drive.google.com/drive/folders/1VTC_JEA4eRy8cNgCFTDq3LBuqKp6oYn8?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,دراسات,الرياض,الرياض,فعالية,سر الزعفرانة,"كيف يختار الروائي موضوع روايته,وهل يستسلم الروائي لأبطاله ام يقودهم؟ وما هو الفرق بين الروائي المحترف والروائي الهاوي",9/24/2023,8:00 PM,9/24/2023,10:00 PM,,د.بدرية البشر,https://drive.google.com/drive/folders/1KsBEIgYzfHxlap69IZF1haPGkp4bBemQ?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,الشعر,الرياض,الرياض,فعالية,رحلتي مع اللغات الادبية القديمة,كيف اللغات القديمة قدرت تكشف حقائق غامضة وكيف لها دور في تتبع الهجرات القديمة وكيف استطعت استعادة لغة سبأ من جديد,10/2/2023,8:00 PM,10/2/2023,10:00 PM,,معن بن هلال الهنائي,https://drive.google.com/drive/folders/1wZLSDIGzo-m02NkSz6bXeiasyaxOGJSo?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,حلقة نقاشية,دراسات,الرياض,الرياض,فعالية,على خطى الكبار,حكايات من التاريخ والابحار في النقد الفني,10/3/2023,8:00 PM,10/3/2023,10:00 PM,,فاضل التركي,https://drive.google.com/drive/folders/1yfeLKJGpIgXJRKP239mJM39T1XdTYh1w?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,حلقة نقاشية,دراسات,الرياض,الرياض,فعالية,بين الشعر والترجمة,"قراءات شعرية , علاقة الشعر بالترجمة",10/4/2023,8:00 PM,10/4/2023,10:00 PM,,محمد الأمين النواري,https://drive.google.com/drive/folders/1r9AV3PMCWJsbbOWfYjlEhTEG4Q-GKooL?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,ورشة عمل,دراسات,الرياض,الرياض,فعالية,الصراع بين الحقيقية والتاريخية والعاطفة,كيفية قرائة التاريخ من كل الجوانب بصورة فلسفية ونسلط العدسة على فهم العمق التاريخي بشكل سليم ومواجهة العاطفة,10/12/2023,8:00 PM,10/12/2023,10:00 PM,,نايف بن منصور الجعويني,https://drive.google.com/drive/folders/1LWsbnQk03wDBC0j-wsZjhjZTkhp1lglo?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,النثر الغير خيالي,الرياض,الرياض,فعالية,رحلتي مع الكتابة في ادب الذات,بداياتي المتاخرة في الكتابة ومراحلها,10/19/2023,8:00 PM,10/19/2023,10:00 PM,,صالح السويد,https://drive.google.com/drive/folders/1xmKv48TZ8Jy44pFiiAh7J8rICCyq6BcR?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,الشعر,الرياض,الرياض,فعالية,قصة حياة نابليون بونابارت,سيرة امبراطور فرنسا نابليون بونابارت المثيرة وكيف اثر نابليون على ثقافة فرنسا,10/26/2023,8:00 PM,10/26/2023,10:00 PM,,سامي العريفي,https://drive.google.com/drive/folders/1NMblPXZWYIeT941QYbte4AmEaBFL5M4c?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,ورشة عمل,دراسات,الرياض,الرياض,فعالية,المتنبي عظمة الشاعر وقسوة النهاية,رغم شهرة المتنبي انه لا يزال مثيرا للجدل من جانب ومخفي من جوانب اود تسليط الضوء عليها من اسرار شاعريته الى قسوة اخر سنوات من حياته,10/31/2023,8:00 PM,10/31/2023,10:00 PM,,سارة الرشيدان,https://drive.google.com/drive/folders/1COfMy7uAPHLJ-Cw2bbPVfQzdpZlndQai?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,النثر الغير خيالي,الرياض,الرياض,مساهمة,توزيع فواصل كتب,,10/1/2023,8:00 PM,10/1/2023,10:00 PM,,-,https://drive.google.com/drive/folders/1R9Zpv86P_NIdkVxKp3zmILXp_5N86TL9?usp=drive_link
sophia.alriyadh@gmail.com,مقهى صوفيا,جلسة حوارية,الشعر,الرياض,الرياض,مساهمة,خصم 15% على القهوة,,10/1/2023,8:00 PM,10/1/2023,10:00 PM,,-,https://www.instagram.com/p/Cx2P62Oo3fS/?igsh=MWgweG1kNzF0djZzeA%3D%3D
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,مسيرة الأدب الأندلسي من خلال كتاب : من النخلة إلى المروة,حكايا مطولة وتفصيلية عن المجالس الأدببة في العصر الأندلسي وعن كتاب الدكتور من النخلة إلى المروة,9/6/2023,8:00 PM,9/6/2023,10:00 PM,,د. عبدالله بن ثقفان,https://drive.google.com/drive/folders/1RE1oufsmJeh2_lTH4N99ZWaopMFax9bF?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,الشعر,المدينة المنورة,المدينة المنورة,فعالية,قصيدة في حضن غيمة,أمسية شعرية,9/8/2023,8:00 PM,9/8/2023,10:00 PM,,الشاعرة: حوراء الهميلي,https://drive.google.com/drive/folders/168PH9YzGXwokZtv1vN0I4H0RKoMvUATF?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,ورشة عمل,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم2,برنامج نقاشات شهري له أربع مسارات: الأسبوع الأول مسار مناقشة كتاب، الأسبوع الثاني مسار مناقشة كاتب عربي وأعماله، الاسبوع الثالث مسار مناقشة مترجم وأعماله، الأسبوع الرابع مسار مناقشة مجلة ثقافية الكاتب عبدالوهاب المسيري,9/13/2023,8:00 PM,9/13/2023,10:00 PM,,فاطمة السلمي,https://drive.google.com/drive/folders/12TTEgvQ4rDe_Eeu1UyN9PE6avpm9vt82?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,وحدك وأنا,أمسية شعرية,9/15/2023,8:00 PM,9/15/2023,10:00 PM,,حسين العبيري,https://drive.google.com/drive/folders/1mhcVXaKy5erbCvSUnsKrF1H_vAMCyao0?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,ماذا بعد القراءة؟,جلسة تفاعلية حول ما يحدث لنا بعد القراءةوعن كيفية كتابة مراجعة للكتب,9/16/2023,8:00 PM,9/16/2023,10:00 PM,,نورة المحمدي,https://drive.google.com/drive/folders/1UvVaWD3YnDYwKKJ_bpuWtjQUEYjQn086?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,جلسة حوارية,دراسات,المدينة المنورة,المدينة المنورة,فعالية,الهوية .. مشروع غير مكتمل في عالم متغير,عن مفهوم الهوية؟ وهل الهوية موروثة أم مكتسبة؟ وكيف تنسجم هوياتنا مع العالم المتغير؟,9/20/2023,8:00 PM,9/20/2023,10:00 PM,,د. افنان الغامدي,https://drive.google.com/file/d/1gFkMifksFP8M84RtdL3hH5CdQJdP5koT/view?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,النثر الخيالي,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم3,برنامج نقاشات شهري له أربع مسارات: الأسبوع الأول مسار مناقشة كتاب، الأسبوع الثاني مسار مناقشة كاتب عربي وأعماله، الاسبوع الثالث مسار مناقشة مترجم وأعماله، الأسبوع الرابع مسار مناقشة مجلة ثقافية,9/20/2023,8:00 PM,9/20/2023,10:00 PM,,صالح الحسيني,https://drive.google.com/file/d/1SdCdl-2YBVgfV9x7zibLQM4eXDI8Phfm/view?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,مقدمة إلى علم المنطق,موضوعات حول علوم الفلسفة,9/25/2023,8:00 PM,9/25/2023,10:00 PM,,طارق الشريف,https://drive.google.com/drive/folders/1I6184MpRKf7vBNwbgPt_Rdxe913JzNSr?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,دراسات,المدينة المنورة,المدينة المنورة,فعالية,مدخل إلى الفلسفة الاسلامية,موضوعات حول الفلسفة العربية,9/26/2023,8:00 PM,9/26/2023,10:00 PM,,ناصر بري,https://drive.google.com/drive/folders/1SGXUQuZ6fNLieD2pBaVlBkptUwFw3zK7?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,دراسات,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم4,تابع مسار مناقشة المجلة العربية2,9/27/2023,8:00 PM,9/27/2023,10:00 PM,,صالح الحسيني,https://drive.google.com/drive/folders/1hccwpVSsS7n3qdwP56S3GKiVP9bargXF?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة,المدينة,فعالية,امسية شعرية,امسية شعرية مع جمعية الأدب,9/23/2023,8:00 PM,9/23/2023,10:00 PM,,مفتوح,https://drive.google.com/file/d/1f5ENkALhBVTvEESIybQ2TMl9_s5KuR9u/view?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم5,نقاش كتاب حيوان حكاء,10/4/2023,8:00 PM,10/4/2023,10:00 PM,,سحر الشهري,https://drive.google.com/drive/folders/1TStssmfiJAwPOn0EPNrPnI1BdI0vvqsL?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,الشعر,المدينة المنورة,المدينة المنورة,فعالية,التجربة الأدبية بين الشعر والرواية,د. ماهر الرحيلي,10/10/2023,8:00 PM,10/10/2023,10:00 PM,,د. ماهر الرحيلي,https://drive.google.com/drive/folders/19nlZveJ_rlwUE9AW3w_7aq1xtwL9Eria?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,ورشة عمل,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,ورشة كيف تكتب مراجعة لكتاب؟,د. محسن الشهري,10/7/2023,8:00 PM,10/7/2023,10:00 PM,,د. محسن الشهري,https://drive.google.com/drive/folders/1ugdh4kj-vf6gcPX7JA7kmBMYbNc2-y54?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم6,تأملات في رحلة الكاتب ابراهيم الكوني,10/11/2023,8:00 PM,10/11/2023,10:00 PM,,عبدالله العوفي,https://drive.google.com/drive/folders/1b0YOkS2QF4MeIxEbZPjJa0LvF1UrYoHX?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,الأدب الاجتماعي عند الجاحظ,د. غسان علي عثمان,10/13/2023,8:00 PM,10/13/2023,10:00 PM,,د. غسان علي عثمان,https://drive.google.com/drive/folders/1su0TtI9l9-qP0YsN0CGhiHrJHlGH7w1N?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,جلسة حوارية,دراسات,المدينة المنورة,المدينة المنورة,فعالية,حوار سقراطي حول المعضلة الاخلاقية,مع محمد العمري,10/14/2023,8:00 PM,10/14/2023,10:00 PM,,محمد العمري,https://drive.google.com/drive/folders/1QXe5dX2jA5KjC0MkFbnzmQzexIdWcV-s?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,محاضرة,النثر الخيالي,المدينة المنورة,المدينة المنورة,فعالية,حكاية انسان من سوانح الذكريات في أدب السيرة,قراءة في سيرة العلامة حمد الجاسر,10/17/2023,8:00 PM,10/17/2023,10:00 PM,,ابراهيم الدبيسي,https://drive.google.com/drive/folders/1JLwYYSjf4VWg8EDoApOzzYkf9oVNwAeU?usp=drive_link
orayblibrary@gmail.com,مقهى عريب,حلقة نقاشية,النثر الغير خيالي,المدينة المنورة,المدينة المنورة,فعالية,من باب المكتبة سيتغير العالم7,نقاش كتاب كينونة ناقصة,10/18/2023,8:00 PM,10/18/2023,10:00 PM,,د. محسن الشهري,https://drive.google.com/drive/folders/11-q5XIXr2ZSFfgZyGQX6og-_LcFXXey-?usp=drive_link
